,date,open,close,high,low,volume,code
0,2013-01-04,5.31,5.25,5.35,5.18,38888.0,600688
1,2013-01-07,5.23,5.29,5.3,5.2,37792.0,600688
2,2013-01-08,5.3,5.26,5.31,5.23,38807.0,600688
3,2013-01-09,5.25,5.19,5.25,5.18,62415.0,600688
4,2013-01-10,5.19,5.22,5.26,5.15,82742.0,600688
5,2013-01-11,5.18,5.1,5.2,5.08,58278.0,600688
6,2013-01-14,5.07,5.17,5.17,5.04,88238.0,600688
7,2013-01-15,5.17,5.19,5.22,5.13,74984.0,600688
8,2013-01-16,5.19,5.21,5.28,5.17,77820.0,600688
9,2013-01-17,5.21,5.22,5.25,5.18,43031.0,600688
10,2013-01-18,5.22,5.25,5.26,5.21,39652.0,600688
11,2013-01-21,5.25,5.27,5.29,5.22,69057.0,600688
12,2013-01-22,5.27,5.18,5.27,5.15,53254.0,600688
13,2013-01-23,5.17,5.15,5.19,5.06,71328.0,600688
14,2013-01-24,5.14,5.06,5.19,5.04,50093.0,600688
15,2013-01-25,5.05,5.08,5.08,5.04,27084.0,600688
16,2013-01-28,5.07,5.12,5.14,5.05,27378.0,600688
17,2013-01-29,5.14,5.12,5.15,5.08,51884.0,600688
18,2013-01-30,5.12,5.15,5.17,5.1,49575.0,600688
19,2013-01-31,5.15,5.21,5.26,5.12,106290.0,600688
20,2013-02-01,5.2,5.25,5.28,5.18,97369.0,600688
21,2013-02-04,5.26,5.36,5.4,5.21,122852.0,600688
22,2013-02-05,5.31,5.37,5.5,5.31,113050.0,600688
23,2013-02-06,5.35,5.38,5.41,5.32,53574.0,600688
24,2013-02-07,5.4,5.65,5.65,5.38,210045.0,600688
25,2013-02-08,5.59,5.68,5.7,5.55,156483.0,600688
26,2013-02-18,5.67,5.6,5.67,5.59,106847.0,600688
27,2013-02-19,5.61,5.79,5.88,5.58,174969.0,600688
28,2013-02-20,5.75,5.89,6.08,5.75,172551.0,600688
29,2013-02-21,5.88,5.7,5.88,5.66,93864.0,600688
30,2013-02-22,5.68,5.69,5.82,5.64,53041.0,600688
31,2013-02-25,5.74,5.67,5.81,5.64,52683.0,600688
32,2013-02-26,5.62,5.5,5.72,5.46,59326.0,600688
33,2013-02-27,5.5,5.78,5.78,5.5,124997.0,600688
34,2013-02-28,6.07,6.07,6.07,5.95,79260.0,600688
35,2013-03-01,6.27,6.17,6.36,6.13,279549.0,600688
36,2013-03-04,6.08,6.11,6.3,6.02,132381.0,600688
37,2013-03-05,6.12,6.42,6.42,6.12,144252.0,600688
38,2013-03-06,6.55,6.6,6.74,6.38,223583.0,600688
39,2013-03-07,6.52,6.45,6.7,6.31,109814.0,600688
40,2013-03-08,6.35,6.23,6.38,6.17,103082.0,600688
41,2013-03-11,6.22,6.21,6.4,6.18,66826.0,600688
42,2013-03-12,6.2,6.06,6.27,5.96,98822.0,600688
43,2013-03-13,6.09,6.04,6.13,6.0,53416.0,600688
44,2013-03-14,6.02,6.05,6.09,6.02,26795.0,600688
45,2013-03-15,6.06,6.04,6.12,5.98,58517.0,600688
46,2013-03-18,6.05,6.34,6.34,6.01,128950.0,600688
47,2013-03-19,6.34,6.32,6.42,6.2,86632.0,600688
48,2013-03-20,6.28,6.39,6.4,6.27,65303.0,600688
49,2013-03-21,6.39,6.38,6.46,6.33,59990.0,600688
50,2013-03-22,6.42,6.32,6.42,6.25,49189.0,600688
51,2013-03-25,6.32,6.34,6.36,6.27,26285.0,600688
52,2013-03-26,6.32,6.27,6.32,6.15,59460.0,600688
53,2013-03-27,6.25,6.25,6.35,6.21,33905.0,600688
54,2013-03-28,6.18,6.04,6.19,6.0,92356.0,600688
55,2013-03-29,6.03,6.1,6.12,6.02,30431.0,600688
56,2013-04-01,6.08,6.11,6.24,6.06,36027.0,600688
57,2013-04-02,6.1,6.07,6.15,6.06,24140.0,600688
58,2013-04-03,6.07,6.17,6.37,6.03,44234.0,600688
59,2013-04-08,6.05,6.05,6.07,5.9,52599.0,600688
60,2013-04-09,6.1,6.13,6.2,6.08,41597.0,600688
61,2013-04-10,6.1,5.99,6.13,5.89,81071.0,600688
62,2013-04-11,6.01,5.82,6.05,5.8,92813.0,600688
63,2013-04-12,5.85,5.82,5.94,5.8,70513.0,600688
64,2013-04-15,5.81,5.79,5.85,5.76,34958.0,600688
65,2013-04-16,5.74,5.75,5.78,5.5,43017.0,600688
66,2013-04-17,5.76,5.78,5.85,5.75,25646.0,600688
67,2013-04-18,5.78,5.75,5.83,5.75,34371.0,600688
68,2013-04-19,5.74,5.86,5.87,5.74,33065.0,600688
69,2013-04-22,5.82,5.79,5.84,5.73,50563.0,600688
70,2013-04-23,5.77,5.6,5.8,5.57,86455.0,600688
71,2013-04-24,5.61,5.72,5.79,5.6,50738.0,600688
72,2013-04-25,5.7,5.66,5.75,5.61,41531.0,600688
73,2013-04-26,5.7,5.67,5.73,5.64,31847.0,600688
74,2013-05-02,5.65,5.69,5.73,5.61,25349.0,600688
75,2013-05-03,5.71,5.85,5.88,5.7,116426.0,600688
76,2013-05-06,5.87,5.86,5.89,5.79,70663.0,600688
77,2013-05-07,5.86,5.95,6.15,5.83,157600.0,600688
78,2013-05-08,5.88,5.85,5.94,5.8,91565.0,600688
79,2013-05-09,5.86,5.82,5.91,5.79,55098.0,600688
80,2013-05-10,5.85,5.83,5.86,5.77,67944.0,600688
81,2013-05-13,5.83,5.93,5.97,5.8,71615.0,600688
82,2013-05-14,5.95,5.89,5.95,5.82,36961.0,600688
83,2013-05-15,5.9,6.03,6.04,5.83,62316.0,600688
84,2013-05-16,6.01,6.01,6.08,5.98,55836.0,600688
85,2013-05-17,6.01,6.04,6.07,5.95,58181.0,600688
86,2013-05-20,6.04,6.07,6.1,6.01,72548.0,600688
87,2013-05-21,6.06,6.1,6.15,6.04,61104.0,600688
88,2013-05-22,6.11,6.08,6.13,6.05,50676.0,600688
89,2013-05-23,6.07,6.03,6.1,6.01,72256.0,600688
90,2013-05-24,6.02,6.12,6.12,6.0,55590.0,600688
91,2013-05-27,6.1,6.2,6.23,6.09,63245.0,600688
92,2013-05-28,6.21,6.28,6.35,6.17,76918.0,600688
93,2013-05-29,6.29,6.3,6.43,6.25,115690.0,600688
94,2013-05-30,6.27,6.43,6.53,6.27,165005.0,600688
95,2013-06-21,6.75,6.75,6.75,6.75,39762.0,600688
96,2013-06-24,7.09,7.09,7.09,7.09,8167.0,600688
97,2013-06-25,7.44,7.44,7.44,7.2,798747.0,600688
98,2013-06-26,7.4,7.81,7.81,7.33,411057.0,600688
99,2013-06-27,8.15,8.19,8.2,7.95,596373.0,600688
100,2013-08-20,4.9,4.65,5.28,4.59,1830262.0,600688
101,2013-08-21,4.6,4.32,4.6,4.26,930739.0,600688
102,2013-08-22,4.33,4.24,4.36,4.17,730393.0,600688
103,2013-08-23,4.21,4.27,4.37,4.16,598628.0,600688
104,2013-08-26,4.21,4.25,4.26,4.17,420473.0,600688
105,2013-08-27,4.26,4.27,4.33,4.23,442161.0,600688
106,2013-08-28,4.22,4.4,4.44,4.12,843382.0,600688
107,2013-08-29,4.41,4.28,4.43,4.27,533354.0,600688
108,2013-08-30,4.27,4.2,4.28,4.18,533525.0,600688
109,2013-09-02,4.2,4.13,4.22,4.09,338566.0,600688
110,2013-09-03,4.11,4.15,4.18,4.1,280787.0,600688
111,2013-09-04,4.15,4.25,4.28,4.1,513492.0,600688
112,2013-09-05,4.2,4.14,4.2,4.13,308132.0,600688
113,2013-09-06,4.13,4.15,4.19,4.12,238702.0,600688
114,2013-09-09,4.15,4.18,4.2,4.13,333833.0,600688
115,2013-09-10,4.16,4.34,4.42,4.14,741124.0,600688
116,2013-09-11,4.3,4.29,4.37,4.25,493270.0,600688
117,2013-09-12,4.29,4.49,4.59,4.25,828988.0,600688
118,2013-09-13,4.46,4.38,4.46,4.34,450936.0,600688
119,2013-09-16,4.38,4.36,4.46,4.33,249281.0,600688
120,2013-09-17,4.36,4.16,4.36,4.1,374457.0,600688
121,2013-09-18,4.15,4.19,4.21,4.14,180063.0,600688
122,2013-09-23,4.19,4.25,4.26,4.18,199280.0,600688
123,2013-09-24,4.28,4.28,4.31,4.18,287616.0,600688
124,2013-09-25,4.28,4.2,4.28,4.18,230839.0,600688
125,2013-09-26,4.2,4.27,4.38,4.15,486198.0,600688
126,2013-09-27,4.24,4.2,4.27,4.2,274289.0,600688
127,2013-09-30,4.2,4.25,4.33,4.19,171697.0,600688
128,2013-10-08,4.23,4.24,4.24,4.19,208391.0,600688
129,2013-10-09,4.22,4.23,4.25,4.21,165738.0,600688
130,2013-10-10,4.23,4.18,4.24,4.16,219847.0,600688
131,2013-10-11,4.18,4.21,4.22,4.18,167777.0,600688
132,2013-10-14,4.21,4.24,4.29,4.18,289182.0,600688
133,2013-10-15,4.24,4.24,4.28,4.21,223604.0,600688
134,2013-10-16,4.23,4.18,4.23,4.16,198327.0,600688
135,2013-10-17,4.19,4.2,4.22,4.17,142478.0,600688
136,2013-10-18,4.2,4.19,4.21,4.18,108212.0,600688
137,2013-10-21,4.19,4.25,4.25,4.18,226327.0,600688
138,2013-10-22,4.24,4.21,4.24,4.19,144297.0,600688
139,2013-10-23,4.22,4.15,4.24,4.12,230457.0,600688
140,2013-10-24,4.15,4.12,4.17,4.11,110072.0,600688
141,2013-10-25,4.14,4.05,4.15,4.02,152853.0,600688
142,2013-10-28,4.04,4.17,4.18,4.04,163132.0,600688
143,2013-10-29,4.19,4.24,4.36,4.12,463308.0,600688
144,2013-10-30,4.2,4.34,4.35,4.16,610508.0,600688
145,2013-10-31,4.3,4.21,4.35,4.19,356739.0,600688
146,2013-11-01,4.2,4.15,4.2,4.1,202188.0,600688
147,2013-11-04,4.14,4.12,4.18,4.12,133738.0,600688
148,2013-11-05,4.12,4.17,4.2,4.07,201512.0,600688
149,2013-11-06,4.19,4.34,4.39,4.17,750671.0,600688
150,2013-11-07,4.28,4.18,4.3,4.17,355063.0,600688
151,2013-11-08,4.16,4.12,4.18,4.11,204321.0,600688
152,2013-11-11,4.12,4.13,4.15,4.1,112667.0,600688
153,2013-11-12,4.13,4.13,4.15,4.11,118340.0,600688
154,2013-11-13,4.11,4.04,4.12,4.03,214489.0,600688
155,2013-11-14,4.03,4.05,4.06,4.01,116170.0,600688
156,2013-11-15,4.08,4.13,4.15,4.07,188235.0,600688
157,2013-11-18,4.14,4.23,4.3,4.13,329509.0,600688
158,2013-11-19,4.21,4.22,4.24,4.19,156557.0,600688
159,2013-11-20,4.23,4.21,4.24,4.17,163674.0,600688
160,2013-11-21,4.2,4.23,4.24,4.17,182509.0,600688
161,2013-11-22,4.22,4.22,4.23,4.18,156558.0,600688
162,2013-11-25,4.19,4.2,4.23,4.17,156289.0,600688
163,2013-11-26,4.26,4.27,4.29,4.22,295148.0,600688
164,2013-11-27,4.28,4.25,4.28,4.23,168322.0,600688
165,2013-11-28,4.25,4.27,4.29,4.24,174865.0,600688
166,2013-11-29,4.28,4.32,4.34,4.25,208722.0,600688
167,2013-12-02,4.27,4.26,4.32,4.18,256984.0,600688
168,2013-12-03,4.25,4.26,4.3,4.24,221526.0,600688
169,2013-12-04,2.81,2.84,2.86,2.78,345520.0,600688
170,2013-12-05,2.81,2.8,2.82,2.78,293818.0,600688
171,2013-12-06,2.8,2.82,2.82,2.79,191194.0,600688
172,2013-12-09,2.82,2.8,2.82,2.79,135582.0,600688
173,2013-12-10,2.81,2.8,2.82,2.8,182437.0,600688
174,2013-12-11,2.8,2.78,2.81,2.76,201433.0,600688
175,2013-12-12,2.78,2.88,2.93,2.75,605660.0,600688
176,2013-12-13,2.89,3.17,3.17,2.85,1346755.0,600688
177,2013-12-16,3.33,3.49,3.49,3.24,2809109.0,600688
178,2013-12-17,3.45,3.62,3.73,3.25,2598146.0,600688
179,2013-12-18,3.54,3.48,3.68,3.42,1540911.0,600688
180,2013-12-19,3.49,3.44,3.62,3.37,1389996.0,600688
181,2013-12-20,3.39,3.4,3.55,3.35,995900.0,600688
182,2013-12-23,3.4,3.44,3.49,3.31,819639.0,600688
183,2013-12-24,3.39,3.19,3.43,3.13,1123101.0,600688
184,2013-12-25,3.2,3.23,3.3,3.13,1027588.0,600688
185,2013-12-26,3.2,3.08,3.25,3.05,913132.0,600688
186,2013-12-27,3.07,3.1,3.14,3.03,553189.0,600688
187,2013-12-30,3.1,3.07,3.11,3.04,372941.0,600688
188,2013-12-31,3.05,3.05,3.08,3.0,475669.0,600688
189,2014-01-02,3.06,3.05,3.08,3.01,394851.0,600688
190,2014-01-03,3.03,2.93,3.04,2.91,567647.0,600688
191,2014-01-06,2.93,2.87,2.94,2.85,384192.0,600688
