,date,open,close,high,low,volume,code
0,2013-01-04,6.96,6.96,7.03,6.89,366308.0,600028
1,2013-01-07,6.95,6.88,7.01,6.86,314249.0,600028
2,2013-01-08,6.9,6.91,7.04,6.89,515568.0,600028
3,2013-01-09,6.91,6.9,6.98,6.85,358576.0,600028
4,2013-01-10,6.88,7.04,7.06,6.86,657676.0,600028
5,2013-01-11,7.04,6.94,7.12,6.9,572945.0,600028
6,2013-01-14,6.95,7.11,7.12,6.91,541889.0,600028
7,2013-01-15,7.08,7.07,7.19,6.98,589468.0,600028
8,2013-01-16,7.06,6.89,7.07,6.79,686404.0,600028
9,2013-01-17,6.87,6.76,6.88,6.73,626791.0,600028
10,2013-01-18,6.79,6.86,6.86,6.78,378198.0,600028
11,2013-01-21,6.86,6.88,6.96,6.8,357425.0,600028
12,2013-01-22,6.88,6.82,6.88,6.75,468925.0,600028
13,2013-01-23,6.81,6.89,6.91,6.8,354825.0,600028
14,2013-01-24,6.88,6.92,7.08,6.82,750312.0,600028
15,2013-01-25,6.91,6.85,6.97,6.82,442018.0,600028
16,2013-01-28,6.89,7.0,7.05,6.86,438329.0,600028
17,2013-01-29,6.99,6.99,7.01,6.92,396942.0,600028
18,2013-01-30,6.99,7.11,7.12,6.94,711118.0,600028
19,2013-01-31,7.1,7.07,7.14,7.01,394776.0,600028
20,2013-02-01,7.03,7.08,7.13,6.98,358003.0,600028
21,2013-02-04,7.09,7.05,7.14,6.99,637762.0,600028
22,2013-02-05,6.95,6.9,6.96,6.79,1117446.0,600028
23,2013-02-06,6.9,6.9,6.91,6.86,396593.0,600028
24,2013-02-07,6.89,6.9,6.96,6.84,623444.0,600028
25,2013-02-08,6.9,7.03,7.04,6.88,582159.0,600028
26,2013-02-18,7.05,7.16,7.21,7.0,821751.0,600028
27,2013-02-19,7.15,7.16,7.31,7.12,954570.0,600028
28,2013-02-20,7.16,7.28,7.34,7.14,738309.0,600028
29,2013-02-21,7.27,7.08,7.28,7.04,599958.0,600028
30,2013-02-22,7.06,6.98,7.09,6.95,449998.0,600028
31,2013-02-25,7.02,7.17,7.26,7.02,687341.0,600028
32,2013-02-26,7.1,7.13,7.22,7.06,523186.0,600028
33,2013-02-27,7.12,7.09,7.17,7.03,247366.0,600028
34,2013-02-28,7.09,7.23,7.3,7.04,491983.0,600028
35,2013-03-01,7.18,7.21,7.25,7.12,358272.0,600028
36,2013-03-04,7.23,7.14,7.3,7.09,670991.0,600028
37,2013-03-05,7.16,7.15,7.2,7.01,464096.0,600028
38,2013-03-06,7.15,7.26,7.28,7.08,414249.0,600028
39,2013-03-07,7.35,7.31,7.5,7.21,520185.0,600028
40,2013-03-08,7.35,7.39,7.45,7.27,465679.0,600028
41,2013-03-11,7.35,7.35,7.42,7.28,189023.0,600028
42,2013-03-12,7.36,7.47,7.65,7.35,767644.0,600028
43,2013-03-13,7.48,7.47,7.62,7.44,623917.0,600028
44,2013-03-14,7.42,7.44,7.53,7.34,371187.0,600028
45,2013-03-15,7.43,7.53,7.59,7.4,438494.0,600028
46,2013-03-18,7.49,7.16,7.55,7.15,552274.0,600028
47,2013-03-19,7.16,7.35,7.43,7.15,536170.0,600028
48,2013-03-20,7.33,7.41,7.48,7.33,457480.0,600028
49,2013-03-21,7.4,7.52,7.57,7.34,721213.0,600028
50,2013-03-22,7.5,7.72,7.73,7.5,987854.0,600028
51,2013-03-25,7.69,7.6,7.7,7.54,544073.0,600028
52,2013-03-26,7.6,7.44,7.6,7.33,487301.0,600028
53,2013-03-27,7.47,7.47,7.67,7.42,665842.0,600028
54,2013-03-28,7.42,7.42,7.45,7.3,411497.0,600028
55,2013-03-29,7.43,7.39,7.47,7.37,211778.0,600028
56,2013-04-01,7.37,7.38,7.41,7.31,280456.0,600028
57,2013-04-02,7.36,7.25,7.37,7.21,412955.0,600028
58,2013-04-03,7.26,7.24,7.32,7.2,272296.0,600028
59,2013-04-08,7.18,7.2,7.24,7.11,321793.0,600028
60,2013-04-09,7.25,7.2,7.26,7.16,312016.0,600028
61,2013-04-10,7.2,7.16,7.23,7.13,328227.0,600028
62,2013-04-11,7.17,7.18,7.23,7.15,257003.0,600028
63,2013-04-12,7.18,7.07,7.22,7.05,293483.0,600028
64,2013-04-15,7.0,6.86,7.05,6.81,485410.0,600028
65,2013-04-16,6.8,6.87,6.94,6.79,310723.0,600028
66,2013-04-17,6.88,6.86,6.9,6.79,167213.0,600028
67,2013-04-18,6.82,6.82,6.93,6.79,238433.0,600028
68,2013-04-19,6.85,6.94,7.01,6.82,389251.0,600028
69,2013-04-22,6.92,6.9,6.98,6.86,315942.0,600028
70,2013-04-23,6.9,6.63,6.9,6.6,554432.0,600028
71,2013-04-24,6.65,6.74,6.78,6.65,283744.0,600028
72,2013-04-25,6.74,6.78,6.82,6.68,281228.0,600028
73,2013-04-26,6.77,6.73,6.8,6.68,185349.0,600028
74,2013-05-02,6.71,6.68,6.73,6.66,196650.0,600028
75,2013-05-03,6.7,6.77,6.8,6.69,273328.0,600028
76,2013-05-06,6.8,6.89,6.93,6.77,315267.0,600028
77,2013-05-07,6.9,6.85,6.9,6.8,222889.0,600028
78,2013-05-08,6.87,6.85,6.94,6.82,282420.0,600028
79,2013-05-09,6.86,6.71,6.88,6.7,451205.0,600028
80,2013-05-10,6.72,6.68,6.75,6.59,604446.0,600028
81,2013-05-13,6.67,6.69,6.78,6.65,300608.0,600028
82,2013-05-14,6.7,6.61,6.7,6.58,376254.0,600028
83,2013-05-15,6.61,6.62,6.63,6.58,149085.0,600028
84,2013-05-16,6.62,6.67,6.68,6.58,269955.0,600028
85,2013-05-17,6.67,6.78,6.8,6.65,388565.0,600028
86,2013-05-20,6.79,6.91,6.95,6.78,406836.0,600028
87,2013-05-21,6.88,6.85,6.9,6.81,310297.0,600028
88,2013-05-22,6.85,6.82,6.89,6.8,238347.0,600028
89,2013-05-23,6.79,6.75,6.8,6.75,293762.0,600028
90,2013-05-24,6.76,6.7,6.8,6.67,356021.0,600028
91,2013-05-27,6.69,6.72,6.77,6.68,270825.0,600028
92,2013-05-28,6.72,6.8,6.81,6.69,338477.0,600028
93,2013-05-29,6.81,6.8,6.85,6.79,321958.0,600028
94,2013-05-30,6.79,6.75,6.79,6.71,381133.0,600028
95,2013-05-31,6.76,6.74,6.78,6.72,221149.0,600028
96,2013-06-03,6.73,6.74,6.78,6.69,226603.0,600028
97,2013-06-04,6.74,6.73,6.76,6.69,263272.0,600028
98,2013-06-05,6.71,6.71,6.76,6.69,160553.0,600028
99,2013-06-06,6.71,6.71,6.73,6.68,199747.0,600028
100,2013-06-07,6.71,6.6,6.71,6.59,264811.0,600028
101,2013-06-13,6.57,6.39,6.57,6.2,453646.0,600028
102,2013-06-14,6.38,6.29,6.41,6.27,500339.0,600028
103,2013-06-17,6.3,6.35,6.38,6.28,385085.0,600028
104,2013-06-18,6.37,6.35,6.37,6.31,234175.0,600028
105,2013-06-19,4.77,4.68,4.77,4.62,326473.0,600028
106,2013-06-20,4.66,4.5,4.71,4.49,384783.0,600028
107,2013-06-21,4.45,4.45,4.54,4.39,467731.0,600028
108,2013-06-24,4.45,4.21,4.47,4.17,699308.0,600028
109,2013-06-25,4.2,4.19,4.26,4.06,628681.0,600028
110,2013-06-26,4.19,4.1,4.21,4.05,591059.0,600028
111,2013-06-27,4.13,4.11,4.16,4.08,485264.0,600028
112,2013-06-28,4.11,4.18,4.23,4.1,601429.0,600028
113,2013-07-01,4.15,4.27,4.29,4.15,675639.0,600028
114,2013-07-02,4.27,4.24,4.27,4.14,796920.0,600028
115,2013-07-03,4.21,4.25,4.27,4.1,1078295.0,600028
116,2013-07-04,4.21,4.22,4.26,4.17,565412.0,600028
117,2013-07-05,4.22,4.19,4.26,4.18,495337.0,600028
118,2013-07-08,4.18,4.14,4.19,4.12,409668.0,600028
119,2013-07-09,4.13,4.33,4.34,4.12,1252564.0,600028
120,2013-07-10,4.33,4.61,4.69,4.31,1841872.0,600028
121,2013-07-11,4.58,4.65,4.74,4.56,1883698.0,600028
122,2013-07-12,4.63,4.59,4.63,4.51,813456.0,600028
123,2013-07-15,4.59,4.56,4.62,4.52,619984.0,600028
124,2013-07-16,4.56,4.5,4.56,4.43,677618.0,600028
125,2013-07-17,4.48,4.45,4.58,4.43,847452.0,600028
126,2013-07-18,4.44,4.4,4.46,4.36,666675.0,600028
127,2013-07-19,4.43,4.45,4.47,4.34,754649.0,600028
128,2013-07-22,4.38,4.45,4.48,4.35,615400.0,600028
129,2013-07-23,4.42,4.48,4.51,4.41,792163.0,600028
130,2013-07-24,4.45,4.43,4.48,4.4,369316.0,600028
131,2013-07-25,4.45,4.38,4.46,4.34,662589.0,600028
132,2013-07-26,4.35,4.35,4.37,4.32,371834.0,600028
133,2013-07-29,4.31,4.26,4.33,4.23,404156.0,600028
134,2013-07-30,4.29,4.37,4.37,4.26,525105.0,600028
135,2013-07-31,4.36,4.38,4.4,4.35,275330.0,600028
136,2013-08-01,4.4,4.43,4.45,4.38,349450.0,600028
137,2013-08-02,4.45,4.44,4.48,4.4,232299.0,600028
138,2013-08-05,4.45,4.46,4.46,4.37,334216.0,600028
139,2013-08-06,4.43,4.44,4.46,4.4,358600.0,600028
140,2013-08-07,4.43,4.39,4.45,4.37,437400.0,600028
141,2013-08-08,4.38,4.37,4.4,4.35,264164.0,600028
142,2013-08-09,4.39,4.39,4.41,4.33,345782.0,600028
143,2013-08-12,4.4,4.53,4.54,4.39,638106.0,600028
144,2013-08-13,4.53,4.54,4.56,4.49,370129.0,600028
145,2013-08-14,4.55,4.53,4.57,4.51,365871.0,600028
146,2013-08-15,4.53,4.5,4.56,4.49,263435.0,600028
147,2013-08-16,4.5,4.52,4.95,4.45,1239480.0,600028
148,2013-08-19,4.47,4.5,4.52,4.46,478095.0,600028
149,2013-08-20,4.49,4.43,4.51,4.41,503600.0,600028
150,2013-08-21,4.45,4.43,4.45,4.39,291167.0,600028
151,2013-08-22,4.41,4.4,4.44,4.38,252219.0,600028
152,2013-08-23,4.42,4.36,4.43,4.33,328842.0,600028
153,2013-08-26,4.38,4.43,4.49,4.36,493352.0,600028
154,2013-08-27,4.43,4.4,4.44,4.39,311278.0,600028
155,2013-08-28,4.4,4.44,4.46,4.4,513496.0,600028
156,2013-08-29,4.46,4.43,4.47,4.41,321669.0,600028
157,2013-08-30,4.42,4.41,4.45,4.38,557049.0,600028
158,2013-09-02,4.41,4.41,4.43,4.37,392662.0,600028
159,2013-09-03,4.41,4.45,4.46,4.4,434177.0,600028
160,2013-09-04,4.44,4.47,4.49,4.42,451470.0,600028
161,2013-09-05,4.47,4.47,4.48,4.42,349997.0,600028
162,2013-09-06,4.46,4.5,4.52,4.45,425777.0,600028
163,2013-09-09,4.5,4.61,4.66,4.5,1046700.0,600028
164,2013-09-10,4.61,4.65,4.67,4.55,931737.0,600028
165,2013-09-11,4.66,4.69,4.78,4.65,1164934.0,600028
166,2013-09-12,4.63,4.64,4.68,4.55,980581.0,600028
167,2013-09-13,4.63,4.58,4.65,4.54,548881.0,600028
168,2013-09-16,4.58,4.58,4.6,4.55,352675.0,600028
169,2013-09-17,4.57,4.47,4.58,4.46,442108.0,600028
170,2013-09-18,4.48,4.46,4.52,4.44,383666.0,600028
171,2013-09-23,4.48,4.49,4.51,4.46,318695.0,600028
172,2013-09-24,4.51,4.49,4.55,4.47,428925.0,600028
173,2013-09-25,4.48,4.45,4.49,4.45,423095.0,600028
174,2013-09-26,4.45,4.41,4.48,4.4,391422.0,600028
175,2013-09-27,4.41,4.44,4.45,4.4,294758.0,600028
176,2013-09-30,4.43,4.44,4.45,4.41,203224.0,600028
177,2013-10-08,4.41,4.47,4.48,4.41,312433.0,600028
178,2013-10-09,4.46,4.49,4.49,4.44,224527.0,600028
179,2013-10-10,4.49,4.44,4.49,4.41,317976.0,600028
180,2013-10-11,4.45,4.47,4.51,4.44,379662.0,600028
181,2013-10-14,4.47,4.45,4.48,4.43,374945.0,600028
182,2013-10-15,4.45,4.42,4.46,4.41,368008.0,600028
183,2013-10-16,4.42,4.38,4.43,4.37,352720.0,600028
184,2013-10-17,4.39,4.38,4.41,4.36,280388.0,600028
185,2013-10-18,4.38,4.37,4.39,4.36,200406.0,600028
186,2013-10-21,4.37,4.4,4.42,4.37,275223.0,600028
187,2013-10-22,4.4,4.39,4.41,4.38,186610.0,600028
188,2013-10-23,4.39,4.36,4.43,4.36,244170.0,600028
189,2013-10-24,4.36,4.32,4.38,4.31,364040.0,600028
190,2013-10-25,4.32,4.27,4.33,4.25,325901.0,600028
191,2013-10-28,4.28,4.28,4.3,4.24,213759.0,600028
192,2013-10-29,4.28,4.34,4.4,4.27,697165.0,600028
193,2013-10-30,4.37,4.49,4.5,4.35,1068798.0,600028
194,2013-10-31,4.51,4.51,4.56,4.45,705385.0,600028
195,2013-11-01,4.49,4.53,4.56,4.47,536058.0,600028
196,2013-11-04,4.54,4.52,4.55,4.5,309705.0,600028
197,2013-11-05,4.52,4.62,4.67,4.49,1193840.0,600028
198,2013-11-06,4.7,4.72,4.84,4.63,1878067.0,600028
199,2013-11-07,4.71,4.79,4.79,4.65,1007856.0,600028
200,2013-11-08,4.73,4.78,4.79,4.66,787345.0,600028
201,2013-11-11,4.75,4.77,4.78,4.69,554489.0,600028
202,2013-11-12,4.74,4.76,4.78,4.73,473260.0,600028
203,2013-11-13,4.72,4.68,4.73,4.62,840405.0,600028
204,2013-11-14,4.67,4.64,4.68,4.61,395009.0,600028
205,2013-11-15,4.62,4.76,4.78,4.61,1012408.0,600028
206,2013-11-18,4.78,4.94,4.95,4.75,1086635.0,600028
207,2013-11-19,4.92,4.95,5.1,4.92,944233.0,600028
208,2013-11-20,5.01,4.93,5.04,4.87,549987.0,600028
209,2013-11-21,4.91,5.02,5.05,4.81,816215.0,600028
210,2013-11-22,5.01,5.05,5.09,4.93,1179650.0,600028
211,2013-11-25,4.85,4.85,4.96,4.82,1603097.0,600028
212,2013-11-26,4.8,4.72,4.83,4.69,1072891.0,600028
